DATE,people,PV_kWh,GRID_kWh,GRID_a_kWh,GRID_l_kWh,GRID_v_kWh,GRID_ve_kWh,GRID_data_kWh,GRID_pro_kWh,GRID_aux_kWh,GRID_ww_kWh,GRID_hs_kWh,GRID_cs_kWh,GRID_cdata_kWh,GRID_cre_kWh,E_sys_kWh,Eal_kWh,Ea_kWh,El_kWh,Ev_kWh,Eve_kWh,Edata_kWh,Epro_kWh,Eaux_kWh,E_ww_kWh,E_hs_kWh,E_cs_kWh,E_cre_kWh,E_cdata_kWh,Qhs_sen_shu_kWh,Qhs_sen_ahu_kWh,Qhs_lat_ahu_kWh,Qhs_sen_aru_kWh,Qhs_lat_aru_kWh,Qhs_sen_sys_kWh,Qhs_lat_sys_kWh,Qhs_em_ls_kWh,Qhs_dis_ls_kWh,Qhs_sys_shu_kWh,Qhs_sys_ahu_kWh,Qhs_sys_aru_kWh,Qcs_sys_scu_kWh,Qcs_sys_ahu_kWh,Qcs_sys_aru_kWh,DH_hs_kWh,Qhs_sys_kWh,Qhs_kWh,DH_ww_kWh,Qww_sys_kWh,Qww_kWh,DC_cs_kWh,Qcs_sys_kWh,Qcs_kWh,DC_cre_kWh,Qcre_sys_kWh,Qcre_kWh,DC_cdata_kWh,Qcdata_sys_kWh,Qcdata_kWh,NG_hs_kWh,COAL_hs_kWh,OIL_hs_kWh,WOOD_hs_kWh,SOLAR_hs_kWh,NG_ww_kWh,COAL_ww_kWh,OIL_ww_kWh,WOOD_ww_kWh,SOLAR_ww_kWh,Qcs_sen_scu_kWh,Qcs_sen_ahu_kWh,Qcs_lat_ahu_kWh,Qcs_sen_aru_kWh,Qcs_lat_aru_kWh,Qcs_sen_sys_kWh,Qcs_lat_sys_kWh,Qcs_em_ls_kWh,Qcs_dis_ls_kWh,Qhpro_sys_kWh,Qcpro_sys_kWh,QH_sys_kWh,QC_sys_kWh,Q_gain_sen_light_kWh,Q_gain_sen_app_kWh,Q_gain_sen_peop_kWh,Q_gain_sen_data_kWh,Q_loss_sen_ref_kWh,Q_gain_sen_wall_kWh,Q_gain_sen_base_kWh,Q_gain_sen_roof_kWh,Q_gain_sen_wind_kWh,Q_gain_sen_vent_kWh,Q_gain_lat_peop_kWh,Q_gain_sen_pro_kWh,I_sol_kWh,I_rad_kWh,I_sol_and_I_rad_kWh,mcpww_sys_kWperC,mcptw_kWperC,mcpcs_sys_kWperC,mcphs_sys_kWperC,mcpcs_sys_ahu_kWperC,mcpcs_sys_aru_kWperC,mcpcs_sys_scu_kWperC,mcphs_sys_ahu_kWperC,mcphs_sys_aru_kWperC,mcphs_sys_shu_kWperC,mcpcre_sys_kWperC,mcpcdata_sys_kWperC,T_int_C,T_ext_C,theta_o_C,Tww_sys_sup_C,Tww_sys_re_C,Tcre_sys_re_C,Tcre_sys_sup_C,Tcdata_sys_re_C,Tcdata_sys_sup_C,Ths_sys_sup_aru_C,Ths_sys_sup_ahu_C,Ths_sys_sup_shu_C,Ths_sys_re_aru_C,Ths_sys_re_ahu_C,Ths_sys_re_shu_C,Tcs_sys_sup_aru_C,Tcs_sys_sup_ahu_C,Tcs_sys_sup_scu_C,Tcs_sys_re_aru_C,Tcs_sys_re_ahu_C,Tcs_sys_re_scu_C,Ths_sys_sup_C,Ths_sys_re_C,Tcs_sys_sup_C,Tcs_sys_re_C
2017-01-01 21:00:00,498.000,0.000,201.563,62.184,37.097,0.000,2.379,0.000,0.000,1.710,0.000,98.196,0.000,0.000,0.000,103.368,99.291,62.184,37.097,0.000,2.379,0.000,0.000,1.710,0.000,98.196,0.000,0.000,0.000,0.000,0.000,0.000,404.043,0.000,404.043,0.000,41.116,4.746,0.000,0.000,449.902,0.000,0.000,0.000,0.000,449.902,404.043,0.000,221.013,134.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,670.913,0.000,33.395,62.184,34.860,0.000,-0.000,-793.129,-276.261,-393.091,-166.982,-172.118,12.640,0.000,0.000,359.157,-359.157,4.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.399,0.000,0.000,0.000,2754.012,957.000,2693.962,8580.000,1977.690,0.000,0.000,0.000,0.000,4340.000,0.000,0.000,3043.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-01 22:00:00,486.000,0.000,120.570,23.278,32.167,0.000,1.464,0.000,0.000,1.010,0.000,62.655,0.000,0.000,0.000,57.916,55.442,23.278,32.167,0.000,1.464,0.000,0.000,1.010,0.000,62.655,0.000,0.000,0.000,0.000,10.991,0.000,215.290,0.000,226.281,0.000,21.959,2.379,0.000,12.580,238.040,0.000,0.000,0.000,0.000,250.620,226.281,0.000,182.192,95.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,210.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,432.811,0.000,28.956,23.278,34.020,0.000,-0.000,-616.445,-216.375,-307.940,-126.812,-129.125,14.606,0.000,0.000,629.439,-629.439,3.944,0.000,0.000,0.000,0.000,0.000,0.000,0.807,24.832,0.000,0.000,0.000,2528.565,1254.000,2525.597,8580.000,1977.690,0.000,0.000,0.000,0.000,595.000,105.000,0.000,403.932,64.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-01 23:00:00,403.000,0.000,116.636,22.896,29.655,0.000,0.570,0.000,0.000,0.956,0.000,62.555,0.000,0.000,0.000,54.076,52.547,22.896,29.655,0.000,0.570,0.000,0.000,0.956,0.000,62.555,0.000,0.000,0.000,0.000,2.156,0.000,223.594,0.000,225.749,0.000,22.099,2.377,0.000,2.491,247.732,0.000,0.000,0.000,0.000,250.222,225.749,0.000,143.015,57.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,164.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,393.236,0.000,26.698,22.896,28.210,0.000,-0.000,-578.437,-204.228,-290.722,-121.642,-123.094,13.708,0.000,0.000,426.990,-426.990,3.096,0.000,0.000,0.000,0.000,0.000,0.000,0.158,29.243,0.000,0.000,0.000,2491.290,1270.500,2483.864,8580.000,1977.690,0.000,0.000,0.000,0.000,665.000,70.000,0.000,403.932,42.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 00:00:00,300.000,0.000,122.765,22.185,19.759,0.000,0.000,0.000,0.000,1.084,0.000,79.733,0.000,0.000,0.000,43.032,41.945,22.185,19.759,0.000,0.000,0.000,0.000,1.084,0.000,79.733,0.000,0.000,0.000,0.000,0.000,0.000,285.454,0.000,285.454,0.000,30.277,3.193,0.000,0.000,318.924,0.000,0.000,0.000,0.000,318.924,285.454,0.000,84.064,7.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,402.988,0.000,17.785,22.185,21.000,0.000,-0.000,-550.282,-195.583,-278.498,-118.079,-120.751,12.611,0.000,0.000,426.354,-426.354,1.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.489,0.000,0.000,0.000,2463.916,1270.500,2444.146,8040.000,1853.220,0.000,0.000,0.000,0.000,910.000,0.000,0.000,542.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 01:00:00,300.000,0.000,126.943,22.185,19.759,0.000,0.000,0.000,0.000,1.169,0.000,83.822,0.000,0.000,0.000,43.117,41.945,22.185,19.759,0.000,0.000,0.000,0.000,1.169,0.000,83.822,0.000,0.000,0.000,0.000,0.000,0.000,299.719,0.000,299.719,0.000,32.240,3.334,0.000,0.000,335.291,0.000,0.000,0.000,0.000,335.291,299.719,0.000,85.114,7.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,420.405,0.000,17.785,22.185,21.000,0.000,-0.000,-504.881,-180.981,-257.805,-108.991,-112.606,12.611,0.000,0.000,602.844,-602.844,1.839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.314,0.000,0.000,0.000,2393.821,1303.500,2373.743,8040.000,1853.220,0.000,0.000,0.000,0.000,910.000,0.000,0.000,560.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 02:00:00,300.000,0.000,127.368,22.185,19.759,0.000,0.000,0.000,0.000,1.176,0.000,84.245,0.000,0.000,0.000,43.122,41.945,22.185,19.759,0.000,0.000,0.000,0.000,1.176,0.000,84.245,0.000,0.000,0.000,0.000,0.000,0.000,301.488,0.000,301.488,0.000,32.120,3.365,0.000,0.000,336.973,0.000,0.000,0.000,0.000,336.973,301.488,0.000,85.509,7.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,422.482,0.000,17.785,22.185,21.000,0.000,-0.000,-486.050,-175.494,-250.050,-106.883,-111.113,12.611,0.000,0.000,510.024,-510.024,1.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.716,0.000,0.000,0.000,2352.292,1287.000,2329.755,8040.000,1853.220,0.000,0.000,0.000,0.000,945.000,0.000,0.000,583.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 03:00:00,300.000,0.000,127.586,22.185,19.759,0.000,0.000,0.000,0.000,1.179,0.000,84.461,0.000,0.000,0.000,43.126,41.945,22.185,19.759,0.000,0.000,0.000,0.000,1.179,0.000,84.461,0.000,0.000,0.000,0.000,0.000,0.000,302.734,0.000,302.734,0.000,31.713,3.402,0.000,0.000,337.846,0.000,0.000,0.000,0.000,337.846,302.734,0.000,85.721,7.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,423.567,0.000,17.785,22.185,21.000,0.000,-0.000,-477.612,-173.525,-247.326,-106.708,-111.369,12.611,0.000,0.000,421.913,-421.913,1.853,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.016,0.000,0.000,0.000,2314.034,1254.000,2289.562,8040.000,1853.220,0.000,0.000,0.000,0.000,945.000,0.000,0.000,583.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 04:00:00,300.000,0.000,295.670,22.185,19.759,0.000,0.000,0.000,0.000,3.263,0.000,250.463,0.000,0.000,0.000,45.209,41.945,22.185,19.759,0.000,0.000,0.000,0.000,3.263,0.000,250.463,0.000,0.000,0.000,0.000,0.000,0.000,1079.622,0.000,1079.622,0.000,135.624,12.063,0.000,0.000,1227.312,0.000,0.000,0.000,0.000,1227.312,1079.622,0.000,83.102,8.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1310.413,0.000,17.785,22.185,21.000,0.000,-0.000,-490.512,-178.061,-253.776,-124.277,-145.095,12.611,0.000,0.000,457.498,-457.498,1.796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93.385,0.000,0.000,0.000,2751.996,1221.000,2542.139,8040.000,1853.220,0.000,0.000,0.000,0.000,5215.000,0.000,0.000,3010.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 05:00:00,300.000,0.000,316.078,43.395,19.759,0.000,0.000,0.000,0.000,3.691,0.000,249.234,0.000,0.000,0.000,66.840,63.157,43.395,19.759,0.000,0.000,0.000,0.000,3.691,0.000,249.234,0.000,0.000,0.000,0.000,0.000,0.000,1070.660,0.000,1070.660,0.000,132.202,12.014,0.000,0.000,1214.877,0.000,0.000,0.000,0.000,1214.877,1070.660,0.000,86.540,10.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1301.418,0.000,17.785,43.395,21.000,0.000,-0.000,-497.792,-180.621,-257.449,-126.544,-147.304,12.611,0.000,0.000,347.488,-347.488,1.872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.548,0.000,0.000,0.000,2760.898,1204.500,2549.503,8040.000,1853.220,0.000,0.000,0.000,0.000,5250.000,0.000,0.000,3338.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 06:00:00,204.000,0.000,324.562,44.120,29.655,0.000,0.098,0.000,0.000,3.762,0.000,246.930,0.000,0.000,0.000,77.629,73.773,44.120,29.655,0.000,0.098,0.000,0.000,3.762,0.000,246.930,0.000,0.000,0.000,0.000,0.637,0.000,1062.957,0.000,1063.593,0.000,130.355,11.934,0.000,0.734,1205.149,0.000,0.000,0.000,0.000,1205.883,1063.593,0.000,246.526,129.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,282.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1452.414,0.000,26.698,44.120,14.280,0.000,-0.000,-505.613,-183.370,-261.378,-128.280,-148.693,6.837,0.000,0.000,298.578,-298.578,5.335,0.000,0.000,0.000,0.000,0.000,0.000,0.047,103.670,0.000,0.000,0.000,2759.140,1188.000,2549.311,8580.000,1977.690,0.000,0.000,0.000,0.000,5320.000,70.000,0.000,3389.774,42.618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 07:00:00,567.000,0.000,779.028,111.226,182.172,0.000,1.885,0.000,0.000,6.710,0.000,477.048,0.000,0.000,0.000,301.992,293.390,111.226,182.172,0.000,1.885,0.000,0.000,6.710,0.000,477.048,0.000,0.000,0.000,0.000,20.244,0.000,2138.932,0.000,2159.175,0.000,216.230,20.133,0.000,22.580,2372.954,0.000,0.000,0.000,0.000,2395.533,2159.175,0.000,303.058,193.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,349.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2698.593,0.000,163.961,111.226,39.690,0.000,-0.000,-493.728,-179.097,-255.274,-144.821,-200.372,20.712,0.000,0.000,301.101,-301.101,6.563,0.000,0.000,0.000,0.000,0.000,0.000,1.490,181.259,0.000,0.000,0.000,3343.186,1270.500,2918.009,9780.000,2254.290,0.000,0.000,0.000,0.000,5740.000,210.000,0.000,3660.931,131.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 08:00:00,739.000,0.000,833.321,160.367,259.203,0.000,3.262,0.000,0.000,7.214,0.000,403.284,0.000,0.000,0.000,430.035,419.564,160.367,259.203,0.000,3.262,0.000,0.000,7.214,0.000,403.284,0.000,0.000,0.000,0.000,13.087,0.000,1834.447,0.000,1847.534,0.000,187.188,17.576,0.000,14.609,2037.687,0.000,0.000,0.000,0.000,2052.295,1847.534,0.000,273.014,182.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,314.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2325.311,0.000,233.289,160.367,51.520,0.000,-0.000,-517.181,-187.232,-266.831,-149.084,-198.914,29.680,0.000,525.658,362.164,163.503,5.912,0.000,0.000,0.000,0.000,0.000,0.000,1.139,193.073,0.000,0.000,0.000,3344.610,1287.000,2958.717,9840.000,2268.120,0.000,0.000,0.000,0.000,5705.000,210.000,0.000,4058.945,141.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 09:00:00,600.000,0.000,574.227,132.983,262.312,0.000,3.306,0.000,0.000,3.082,0.000,172.547,0.000,0.000,0.000,401.675,395.288,132.983,262.312,0.000,3.306,0.000,0.000,3.082,0.000,172.547,0.000,0.000,0.000,0.000,4.330,0.000,709.696,0.000,714.027,0.000,94.123,7.825,0.000,5.106,810.861,0.000,0.000,0.000,0.000,815.967,714.027,0.000,270.730,180.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,312.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1086.713,0.000,236.085,132.983,41.760,0.000,-0.000,-476.249,-174.221,-248.384,-125.757,-150.853,23.742,0.000,862.857,283.976,578.887,5.862,0.000,0.000,0.000,0.000,0.000,0.000,0.386,82.696,0.000,0.000,0.000,2828.200,1402.500,2678.825,9840.000,2268.120,0.000,0.000,0.000,0.000,4970.000,245.000,0.000,3529.384,166.787,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 10:00:00,494.000,0.000,535.063,133.015,258.478,0.000,2.067,0.000,0.000,2.169,0.000,139.326,0.000,0.000,0.000,395.734,391.496,133.015,258.478,0.000,2.067,0.000,0.000,2.169,0.000,139.326,0.000,0.000,0.000,0.000,6.358,0.000,574.833,0.000,581.190,0.000,73.400,6.489,0.000,7.674,653.397,0.000,0.000,0.000,0.000,661.071,581.190,0.000,169.852,81.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,195.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,830.915,0.000,232.643,133.015,34.370,0.000,-0.000,-531.147,-194.251,-276.954,-137.629,-157.215,22.569,0.000,1317.062,354.169,962.889,3.675,0.000,0.000,0.000,0.000,0.000,0.000,0.564,57.920,0.000,0.000,0.000,2835.279,1320.000,2705.944,9840.000,2268.120,0.000,0.000,0.000,0.000,4795.000,315.000,0.000,3087.717,212.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 11:00:00,668.000,0.000,459.539,114.420,228.803,0.000,3.906,0.000,0.000,1.799,0.000,110.600,0.000,0.000,0.000,348.945,343.227,114.420,228.803,0.000,3.906,0.000,0.000,1.799,0.000,110.600,0.000,0.000,0.000,0.000,18.419,0.000,426.690,0.000,445.109,0.000,73.860,4.120,0.000,20.961,502.135,0.000,0.000,0.000,0.000,523.096,445.109,0.000,245.638,157.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,283.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,768.735,0.000,205.937,114.420,46.620,0.000,-0.000,-351.953,-133.296,-190.284,-100.643,-121.858,24.607,0.000,1430.642,372.345,1058.294,5.315,0.000,0.000,0.000,0.000,0.000,0.000,1.651,40.691,0.000,0.000,0.000,2844.613,1749.000,2736.581,9840.000,2268.120,0.000,0.000,0.000,0.000,4585.000,245.000,0.000,2973.392,166.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 12:00:00,918.000,0.000,552.829,136.284,262.403,0.000,7.514,0.000,0.000,51.507,0.000,95.130,0.000,0.000,0.000,457.710,398.688,136.284,262.403,0.000,7.514,0.000,0.000,51.507,0.000,95.130,0.000,0.000,0.000,0.000,20.744,0.000,364.001,0.000,384.748,0.000,70.632,4.338,0.000,23.429,436.284,0.000,0.000,0.000,0.000,459.713,384.748,0.000,316.143,226.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,366.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,775.859,0.000,236.175,136.284,64.160,0.000,-0.000,-331.037,-126.985,-181.351,-95.053,-121.140,32.160,0.000,1088.654,282.600,806.054,6.846,0.000,0.000,0.000,0.000,0.000,0.000,1.902,35.423,0.000,0.000,0.000,2852.691,1831.500,2751.526,9840.000,2268.120,0.000,0.000,0.000,0.000,4550.000,210.000,0.000,2938.670,144.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 13:00:00,854.000,0.000,491.027,133.719,258.657,0.000,6.118,0.000,0.000,1.546,0.000,90.982,0.000,0.000,0.000,400.053,392.378,133.719,258.657,0.000,6.118,0.000,0.000,1.546,0.000,90.982,0.000,0.000,0.000,0.000,10.831,0.000,365.022,0.000,375.853,0.000,62.598,3.752,0.000,12.337,429.862,0.000,0.000,0.000,0.000,442.199,375.853,0.000,293.018,204.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,339.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,735.224,0.000,232.804,133.719,59.540,0.000,-0.000,-404.979,-153.311,-218.855,-109.037,-133.891,29.819,0.000,963.235,277.737,685.507,6.341,0.000,0.000,0.000,0.000,0.000,0.000,0.977,33.078,0.000,0.000,0.000,2851.685,1699.500,2757.258,9840.000,2268.120,0.000,0.000,0.000,0.000,4480.000,70.000,0.000,2887.113,48.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 14:00:00,634.000,0.000,487.080,133.583,258.478,0.000,3.248,0.000,0.000,1.464,0.000,90.299,0.000,0.000,0.000,396.768,392.063,133.583,258.478,0.000,3.248,0.000,0.000,1.464,0.000,90.299,0.000,0.000,0.000,0.000,2.447,0.000,372.439,0.000,374.886,0.000,65.296,3.601,0.000,2.918,440.855,0.000,0.000,0.000,0.000,443.773,374.886,0.000,218.897,131.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,252.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,662.662,0.000,232.643,133.583,44.170,0.000,-0.000,-396.988,-151.209,-215.889,-106.249,-120.988,25.238,0.000,680.111,210.106,469.994,4.735,0.000,0.000,0.000,0.000,0.000,0.000,0.224,37.461,0.000,0.000,0.000,2849.848,1732.500,2757.315,9840.000,2268.120,0.000,0.000,0.000,0.000,4480.000,70.000,0.000,2860.657,48.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 15:00:00,524.000,0.000,483.588,132.782,258.753,0.000,2.435,0.000,0.000,1.379,0.000,88.241,0.000,0.000,0.000,395.362,391.537,132.782,258.753,0.000,2.435,0.000,0.000,1.379,0.000,88.241,0.000,0.000,0.000,0.000,0.934,0.000,364.767,0.000,365.701,0.000,67.981,3.441,0.000,1.072,436.041,0.000,0.000,0.000,0.000,437.113,365.701,0.000,163.596,78.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,188.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,600.712,0.000,232.890,132.782,36.540,0.000,-0.000,-371.870,-143.118,-204.399,-100.624,-120.641,23.975,0.000,628.598,260.631,367.969,3.537,0.000,0.000,0.000,0.000,0.000,0.000,0.085,36.682,0.000,0.000,0.000,2849.715,1798.500,2759.763,9840.000,2268.120,0.000,0.000,0.000,0.000,4410.000,105.000,0.000,2808.505,71.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 16:00:00,697.000,0.000,518.947,132.678,257.366,0.000,2.811,0.000,0.000,1.966,0.000,124.116,0.000,0.000,0.000,394.828,390.048,132.678,257.366,0.000,2.811,0.000,0.000,1.966,0.000,124.116,0.000,0.000,0.000,0.000,3.792,0.000,515.879,0.000,519.671,0.000,95.045,5.072,0.000,4.388,615.392,0.000,0.000,0.000,0.000,619.780,519.671,0.000,250.235,151.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,287.872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,870.018,0.000,231.644,132.678,48.720,0.000,-0.000,-380.480,-146.556,-209.307,-100.023,-118.657,31.092,0.000,0.000,406.085,-406.085,5.427,0.000,0.000,0.000,0.000,0.000,0.000,0.329,50.948,0.000,0.000,0.000,2838.507,1765.500,2727.333,9840.000,2268.120,0.000,0.000,0.000,0.000,5005.000,70.000,0.000,3216.808,46.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-01-02 17:00:00,844.000,0.000,640.701,111.899,189.952,0.000,5.155,0.000,0.000,4.979,0.000,328.727,0.000,0.000,0.000,311.968,301.842,111.899,189.952,0.000,5.155,0.000,0.000,4.979,0.000,328.727,0.000,0.000,0.000,0.000,6.008,0.000,1536.163,0.000,1542.172,0.000,167.875,14.305,0.000,6.951,1717.408,0.000,0.000,0.000,0.000,1724.358,1542.172,0.000,366.027,240.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,421.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2090.377,0.000,170.962,111.899,59.080,0.000,-0.000,-544.390,-202.333,-288.596,-146.950,-191.760,32.169,0.000,0.000,477.311,-477.311,7.920,0.000,0.000,0.000,0.000,0.000,0.000,0.516,134.165,0.000,0.000,0.000,3347.301,1435.500,3027.725,9780.000,2254.290,0.000,0.000,0.000,0.000,5460.000,140.000,0.000,3517.690,94.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
